record_type,source_system,publisher,entity,title,summary,link,published_at,search_keyword,primary_hits,matched_tags,secondary_hits,language,region,summary_kr,summary_source,collected_date,llm_keywords
news,naver_news,머니투데이,Private Credit Market,"국내 금융사·연기금, 사모대출 55.9조 투자..정부 ""관리 가능하다""","미국발 사모대출 투자 부실 우려가 확산하고 있는 가운데 국내 금융회사와 연기금이 총 55조9000억원을 해외 사모대출에 투자한 것으로 파악됐다. 보험사·상호금융·증권사·은행 등 금융권이 30조5000억원, 국민연금...",https://www.mt.co.kr/finance/2026/05/26/2026052610154367957,2026-05-26 12:00:00,사모대출,사모대출,"시장심리, 신용부실",부실,ko,KR,국내 금융사·연기금 해외 사모대출 55.9조 투자했음. 금융당국은 리스크 관리 가능 수준이라 판단했음.,body,2026-05-27,
news,naver_news,뉴스1,Private Credit Market,"미국發 사모대출 부실 우려…금융권 30.5조 투자, 총자산의 0.4%",국내 금융권의 올해 2월 말 기준 해외 사모대출 투자 규모가 30조 5000억 원으로 총자산 대비 비중이 0.4%로 미미한 것으로 나타났다. 지난해 말부터 월가를 중심으로 사모신용(Private Credit) 시장 붕괴 가능성이...,https://www.news1.kr/finance/general-finance/6177397,2026-05-26 12:00:00,사모대출,사모대출,"시장심리, 신용부실",부실,ko,KR,"미국발 사모대출 부실 우려로 금융권 30.5조 투자, 총자산의 0.4%에 달했음. 연기금 투자 규모는 25.4억이며 IT 업종 투자 쏠림 현상도 관찰됨.",partial_body,2026-05-27,
news,naver_news,연합인포맥스,Private Credit Market,"사모신용, '설상가상' 금리 급등까지…""고난, 이제 시작일뿐""","부실 대출 논란을 겪고 있는 사모신용시장이 최근 금리 급등까지 더해지며 어려움을 겪고 있다. 보다 높은 금리로 대출을 차환(리파이낸싱)해야 하는 압박이 커진 것으로, 업계의 고난은 이제 겨우 시작 단계일 수...",https://news.einfomax.co.kr/news/articleView.html?idxno=4416328,2026-05-22 10:38:00,사모대출,사모신용,신용부실,부실,ko,KR,부실 대출 논란 사모신용시장에 금리 급등이 겹치며 어려움이 가중됐음. 4월 미국 사모신용 부도율은 6.0%로 사상 최고치를 기록했음.,body,2026-05-23,
news,naver_news,이데일리,Private Credit Market,사모대출 시장 붕괴론은 과장..지금은 옥석가리기 국면,"글로벌 사모대출 시장을 둘러싼 위기론이 들끓는 가운데, 전문가들은 이를 시장 전반의 붕괴가 아닌 운용 역량에 따른 ‘옥석 가리기’ 국면으로 진단했다. 위기처럼 보이는 지금이 오히려 데이터 기반의 촘촘한...",https://www.edaily.co.kr/news/newspath.asp?newsid=01712166645451544,2026-05-22 05:11:00,사모대출,사모대출,시장심리,위기,ko,KR,"사모대출 시장 붕괴론은 과장됐으며, 현재는 옥석 가리기 국면이라는 진단이 나왔음.
AI 쏠림 현상이 없는 동남아시아 시장이 사모대출의 유망한 투자처로 떠올랐음.",body,2026-05-22,
news,naver_news,이데일리,Private Credit Market,"[GAIC 2026]김용석 퍼미라 대표 “사모대출, 운용사 선별력이 성과 가른다”","사모대출 시장에서 인공지능(AI) 확산과 유동성 축소, 금리 환경 변화가 맞물리면서 투자 기준이 더 까다로워지고 있다는 평가가 나온다. 사모대출 자체의 투자 매력이 훼손된 것은 아니지만 과거처럼 단순히 자금을...",https://www.edaily.co.kr/news/newspath.asp?newsid=06445206645451216,2026-05-21 18:01:00,사모대출,사모대출,유동성_환매,유동성,ko,KR,"퍼미라 김용석 한국 대표는 사모대출 운용사 선별력이 중요해졌다고 말했음. AI 시대에 승자보다 패자를 피하는 것이 핵심이며, 운용사 선별력이 사모대출 수익률을 결정할 것이라고 강조했음.",body,2026-05-22,
news,naver_news,이데일리,Private Credit Market,"[GAIC 2026] “사모대출, 위기 아닌 옥석 가리기”…해답은 데이터 기반 심사와 다변화","글로벌 사모대출 시장에 대한 우려가 커지는 가운데, 이를 극복할 해법은 결국 데이터에 기반한 촘촘한 심사와 지역 및 전략 다변화에 있다는 진단이 나왔다. 대형 사모대출 펀드에서 대규모 환매 요청이 쏟아지고...",https://www.edaily.co.kr/news/newspath.asp?newsid=04920006645451216,2026-05-21 13:49:00,사모대출,사모대출,"시장심리, 유동성_환매","환매, 환매 요청, 대규모 환매, 위기",ko,KR,"GAIC 2026 컨퍼런스서 패널들은 사모대출 시장 혼란 속 데이터 기반 심사와 투자 다변화가 중요하다고 강조했음.
특히 동남아시아는 젊은 인구와 소비 잠재력으로 사모대출의 새로운 투자 기회로 부상했음.",body,2026-05-22,
news,naver_news,이데일리,Private Credit Market,[GAIC 2026]“사모대출 위기론 과도…ABF는 가장 매력적 투자처”,최근 사모대출 시장을 둘러싸고 환매 확대와 부도율 상승 우려가 커지고 있지만 실제 위기는 시장 일부에 국한된다는 진단이 나왔다. 펀더멘털과 현금흐름 중심의 보수적 운용 전략이 중요해지고 있으며...,https://www.edaily.co.kr/news/newspath.asp?newsid=04838006645451216,2026-05-21 13:17:00,사모대출,사모대출,"시장심리, 유동성_환매","환매, 위기",ko,KR,"TPG 크레딧 파트너는 사모대출 위기론이 과장됐으며, 자산담보금융(ABF)이 가장 매력적인 투자처라고 했음.
ABF는 공모시장 대비 높은 수익률과 안정성을 제공하며, 시장은 특정 섹터 문제로 양극화 국면이라고 분석했음.",body,2026-05-22,
news,naver_news,연합인포맥스,Private Credit Market,"피치 ""亞 대형 보험사들, 사모신용 늘었으나 관리 가능""","동시에 ""보험사들은 선순위 담보부 대출이나 선순위 자산유동화 대출 전략을 선호하는 경향이 있다""고 덧붙였다. 평가사는 다만, ""해당 자산군(사모신용)이 유동성이 낮고 투명성이 떨어진다는 특성을 고려할 때, 자산...",https://news.einfomax.co.kr/news/articleView.html?idxno=4415894,2026-05-20 12:54:00,사모대출,사모신용,유동성_환매,유동성,ko,KR,"피치는 아시아 대형 보험사들의 사모신용 위험 노출액이 관리 가능 수준이라고 평가했음. 2~3년 간 사모신용 자산 배분은 증가했으나, 2025년 총자산의 5% 미만, 자기자본의 10% 이내 수준으로 유지됐다고 밝혔음.",body,2026-05-21,
news,naver_news,이데일리,Private Credit Market,시험대 오른 사모대출…'21일 GAIC'에서 리스크 해법 찾는다,"고금리 국면에서 유망 투자처로 주목받아온 사모대출이 시험대에 올랐다. 글로벌 사모신용 시장으로 자금 유입은 이어지고 있으나 평가 투명성과 유동성 관리, 차주 부실 가능성 등 리스크 점검 필요성도 커지고 있다....",http://www.edaily.co.kr/news/newspath.asp?newsid=01869606645450232,2026-05-18 07:11:00,사모대출,사모대출,"신용부실, 유동성_환매","유동성, 부실",ko,KR,"21일 GAIC에서 사모대출 시험대 세션이 열려 투자 매력과 리스크 해법을 짚어봄.
고금리 사모대출, 시장 성장 속 평가 투명성 등 리스크 점검 필요성이 커지고 있음.",body,2026-05-19,
news,naver_news,이데일리,"Blue Owl, Private Credit Market",'고수익 매력' 사모대출..전략 앞세운 펀드엔 뭉칫돈,블루아울 사태로 사모신용 시장에 대한 경계감이 커진 가운데 글로벌 기관투자가(LP)들의 수요는 꺾이지 않고 있다. 일부 리테일형 상품에서 환매 압력이 불거지며 '사모신용 시대가 끝난 것 아니냐'는 말도 나왔지만...,http://www.edaily.co.kr/news/newspath.asp?newsid=01833526645450232,2026-05-18 07:01:00,사모신용,사모대출,"운용사_블루아울, 유동성_환매","블루아울, 환매",ko,KR,블루아울 사태에도 글로벌 기관투자가의 사모신용 투자 수요는 꺾이지 않고 있음. 전략 차별화를 내세운 펀드에 뭉칫돈이 몰리며 운용자산은 2030년 4조달러에 근접할 전망임.,body,2026-05-19,
news,naver_news,이데일리,"Blue Owl, Private Credit Market",상환능력 따져묻고 직접 담보 실사…사모신용 빨간펜 든 기관들,[이데일리 김정훈 기자] 블루아울 후폭풍…운용사 검증 강화 나선 국내 LP들 17일 국내 투자은행(IB) 업계에 따르면 국내 연기금과 주요 공제회 등 기관투자가들은 최근 해외 사모대출 시장에서 불거진 유동성·평가 논란을...,http://www.edaily.co.kr/news/newspath.asp?newsid=01085686645450232,2026-05-18 00:39:00,사모대출,사모신용,"운용사_블루아울, 유동성_환매","블루아울, 유동성",ko,KR,"기관들이 사모신용 시장에서 차주 상환 능력과 담보 실사를 강화함. 블루아울 사태로 유동성 리스크 부각, 투자 기준은 더욱 엄격해졌음.",body,2026-05-19,
news,naver_news,이데일리,Private Credit Market,사모대출 신규 투자 보류…옥석부터 가린다,국내 기관투자가(LP)들이 사모대출 투자에 한층 신중해지고 있다. 일부 리테일형 사모신용 상품에서 환매 압력이 불거지고 비상장 대출자산의 가치평가 논란이 지속면서 신규 출자에 앞서 리스크 검증 기준을 높이는...,http://www.edaily.co.kr/news/newspath.asp?newsid=02886406645449904,2026-05-17 23:39:00,사모대출,사모대출,유동성_환매,환매,ko,KR,"국내 기관투자가들이 사모대출 포트폴리오 점검을 강화하며 투자 기준을 높이고 있음. 이는 유동성·평가 논란에 따른 것으로, 차주·담보·회수 역량 등 옥석 가리기에 집중함.",body,2026-05-19,
news,naver_news,연합뉴스,Private Credit Market,"美검찰, 블랙록 사모대출 펀드 자산 부풀리기 의혹 조사","블랙록 펀드 지난 1월 ""자산가치 19% 하향"" 공시…사모대출 우려확산 계기돼 이지헌 특파원 = 최근 부실 확산 우려가 커지고 있는 사모대출 업계를 상대로 미 검찰이 자산 부풀리기 의혹 조사에 나선 것으로 나타났다....",https://www.yna.co.kr/view/AKR20260516061100072?input=1195m,2026-05-16 23:28:00,사모대출,사모대출,"시장심리, 신용부실",부실,ko,KR,"미 검찰, 블랙록 TCP 캐피털의 사모대출 펀드 자산 부풀리기 의혹 조사 시작했음.
해당 펀드는 1월 자산가치 19% 하락 공시 후 사모대출 시장 우려 확산의 계기가 되었음.",body,2026-05-17,
news,naver_news,한국경제,Private Credit Market,조용한 위기…경고등 켜진 사모신용 시장,"은행 규제의 빈자리, 사모대출이 메웠다 사모신용 시장의 팽창은 금융위기 이후의 제도 변화와 맞닿아 있다. 글로벌 금융위기 이후 은행 규제가 강화되면서 전통 은행은 신용도가 낮거나 사업 구조가 복잡한 기업에...",https://magazine.hankyung.com/money/article/202604149427c,2026-05-14 06:02:00,사모대출,사모신용,시장심리,위기,ko,KR,"사모신용 시장 환매 제한은 신뢰 및 유동성 문제 신호이며, 시스템 리스크보다는 시장 질서 재조정 과정으로 보임.
구조적 취약성과 만기 불일치로 인한 유동성 경색이 평가 손실을 가속화하나, 금융위기 수준의 시스템 붕괴로는 이어지지 않을 전망임.",body,,
news,naver_news,매일경제,"Blue Owl, Private Credit Market",사모신용 위기 속 블루아울캐피털 자금 유입 95% 감소,최근 신규투자액 2600만달러 그쳐 다른 대형 신용펀드도 70% 급감 회사 측 “현금성 자원 충분히 보유” 사모대출 전문 운용사인 블루아울캐피털의 주력 신용 투자 펀드로의 자금 유입이 크게 쪼그라들었다. 글로벌...,https://www.mk.co.kr/article/12046063,2026-05-13 13:18:00,사모대출,사모신용,"시장심리, 운용사_블루아울","블루아울, 위기",ko,KR,"블루아울캐피털 신용 펀드 신규 투자액이 95% 감소하며 사모대출 시장 불안감을 반영했음.
수익률 하락 및 부도 우려로 자금 회수가 늘어난 결과로 분석됨.",body,,
news,naver_news,아시아경제,Private Credit Market,"'펀드런' 넘긴 사모대출, 공포에서 점검 국면으로","13일 투자금융(IB) 업계에 따르면 군인공제회는 조만간 미국 현지에 직원을 파견해 사모대출 투자 관련 상황을 점검할 예정이다. 사모대출 위기론이 한풀 꺾였지만, 향후 리스크에 대비해 현지 운용사와 투자 포트폴리오...",https://view.asiae.co.kr/article/2026051216391737029,2026-05-13 06:10:00,사모대출,사모대출,"시장심리, 유동성_환매","펀드런, 공포, 위기",ko,KR,"연초 사모신용대출 위기론이 진정 국면에 접어들었음.
주요 운용사들의 대응과 LP들의 자체 점검으로 '펀드런'은 발생하지 않았음.",body,,
news,naver_news,연합인포맥스,Private Credit Market,"'손실 눈덩이' KKR 사모대출 펀드, 신용한도 축소…3억달러 긴급 수혈",KKR과 퓨처 스탠다드가 공동 운용하는 FS KKR은 최근 급성장한 사모대출 시장의 가장 두드러진 위험 징후로 지목되고 있다. 이 펀드의 주가는 지난 1년간 거의 반토막이 났으며 순자산가치(NAV) 대비 큰 폭의...,https://news.einfomax.co.kr/news/articleView.html?idxno=4414293,2026-05-12 10:56:00,사모대출,사모대출,신용부실,손실,ko,KR,FS KKR 캐피탈이 1분기 5억 6천만 달러 손실과 부실 대출 비율 8.1%를 기록함. 대주단이 신용 한도를 40억 5천만 달러로 축소한 가운데 KKR은 3억 달러를 긴급 투입함.,body,,
news,naver_news,뉴시스,Private Credit Market,"""황금기 끝났나""…고수익 자랑하던 사모신용 시장 '균열' 가시화","팬데믹 당시 은행들이 대출을 줄이는 사이 사모신용 업체들이 공격적으로 자금을 공급하며 시장을 키웠고, 이후 인수합병(M&A) 붐과 2023년 지역은행 위기까지 겹치며 점유율을 빠르게 확대했다. 하지만 급성장하던...",https://www.newsis.com/view/NISX20260511_0003624540,2026-05-11 16:14:00,사모대출,사모신용,시장심리,위기,ko,KR,"아폴로, 블랙스톤 등 주요 사모신용 펀드의 수익률 하락과 순자산가치(NAV) 하향 조정으로 시장 균열이 가시화됨. AI 확산에 따른 소프트웨어 담보 가치 하락과 디폴트 위험 정상화가 주요 원인임.",body,,
news,naver_news,연합뉴스,"Apollo, BDC Sector, Private Credit Market","""아폴로, 상장 사모대출 펀드 매각 논의중""",미국 자산운용사 아폴로 글로벌 매니지먼트(이하 아폴로)가 나스닥 상장 사모대출 펀드(BDC)인 '미드캡 파이낸셜 인베스트먼트(MFIC)'를 매각하는 논의를 진행 중이라고 월스트리트저널(WSJ)이 10일(현지시간) 보도했다....,https://www.yna.co.kr/view/AKR20260511129500009?input=1195m,2026-05-11 15:58:00,사모대출,사모대출,운용사_기타,"아폴로, BDC",ko,KR,"아폴로 글로벌 매니지먼트가 약 30억 달러 가치의 나스닥 상장 사모대출 펀드 '미드캡 파이낸셜 인베스트먼트(MFIC)' 매각을 논의 중임. MFIC는 부실률 상승으로 올해 1분기 6,100만 달러의 순손실을 기록했음.",body,,
news,naver_news,연합인포맥스,"BDC Sector, Private Credit Market","연준 이사 ""기존 은행권 규제로 사모신용 자금 몰려""","비예금금융기관은 사모 대출 펀드와 기업개발공사(BDC), 보험사, 사모펀드(PE) 등이 포함된다. 그는 ""이러한 변화는 사모 신용을 시장에서 배제하려는 것이 아니라 공정한 경쟁 환경을 조성하기 위한 것""이라고 강조했다....",https://news.einfomax.co.kr/news/articleView.html?idxno=4414082,2026-05-11 11:12:00,사모신용펀드,사모신용,운용사_기타,BDC,ko,KR,미셸 보먼 연준 이사는 기존 은행 규제가 사모신용 성장을 초래했다고 지적했음. 기업 대출 내 은행 비중이 2015년 48%에서 2025년 29%로 감소함에 따라 바젤 III 체제 조정과 규제 보고 개선을 통해 투명성을 높일 계획임.,body,,
news,naver_news,연합뉴스,Private Credit Market,사모대출 우려에 부유층 사모펀드에도 투자 줄여,"스웨덴계 사모펀드 EQT의 구스타프 세게르베리 이사는 ""신용(사모대출) 부문에서 벌어지는 일은 당연히 다른 자산군으로 흘러 들어간다""며 사모대출에 대한 불안이 없었다면 분기 유입액이 10억유로를 넘었을 것이라고...",https://www.yna.co.kr/view/AKR20260511017700009?input=1195m,2026-05-11 09:08:00,사모신용,사모대출,시장심리,불안,ko,KR,"사모대출 우려로 고액 자산가들의 사모펀드 투자가 위축됨. 1분기 미국 에버그린 사모펀드 및 벤처캐피탈 신규 약정액은 전 분기 대비 2% 감소했으며, 특히 사모대출 부문 자금 유입은 전 분기와 전년 동기 대비 30% 감소했음.",body,,
news,naver_news,연합인포맥스,Private Credit Market,"대형 연기금들, 불안한 '사모신용'에 자금 쏟는 이유","글로벌 연기금들은 최근 환매 제한·소프트웨어 대출 부실 우려 등 사모신용 리스크가 커졌음에도, 비유동성 프리미엄과 장기 투자 구조에 맞는 안정적 수익을 기대하며 투자 비중을 유지·확대",https://news.einfomax.co.kr/news/articleView.html?idxno=4413839,2026-05-08 15:20:00,사모신용,사모신용,"시장심리, 유동성_환매","유동성, 불안",ko,KR,"대형 연기금들이 비유동성 자산 프리미엄, 매력적인 수익률, 안정적 펀더멘털 등을 이유로 불안한 사모신용 시장에 자금을 확대하고 있음.
기관 투자자들은 장기 투자 기간 및 규모 강점을 활용해 유동성이 낮은 사모신용 자산에 투자하며, 심리적 인센티브도 작용함.",body,,
news,naver_news,뉴스1,Private Credit Market,"채권왕 건들락 ""사모대출은 제2의 닷컴버블…개미들 돈 잃을 것”",월가 채권왕으로 불리는 제프리 건들락 더블라인캐피털 최고경영자(CEO)가 사모대출(private credit) 시장 위기로 개인 투자자(개미)들이 결국 돈을 잃을 것이라고 경고했다. 현재 사모대출 시장 구조는 닷컴버블과 글로벌...,https://www.news1.kr/world/usa-canada/6159002,2026-05-07 09:41:00,사모대출,사모대출,시장심리,위기,ko,KR,채권왕 건들락이 사모대출 시장이 제2의 닷컴버블이라며 개인 투자자가 돈을 잃을 것이라고 경고했음.,rss_summary,,
news,naver_news,연합인포맥스,"Blackstone, Private Credit Market","한국 온 블랙스톤 사모대출 헤드 ""시장, 뉴스에 과민…사모대출 방어적 자산""","반응하는데, 사모대출은 생각보다 방어적인 자산군이다. 인공지능(AI) 관련 불확실성에도 블랙스톤이 투자하는 대형 소프트웨어 기업들의 현금창출력과 채무상환 능력은 오히려 강해졌다."" 세계 최대 대체투자...",https://news.einfomax.co.kr/news/articleView.html?idxno=4413490,2026-05-07 09:32:00,사모대출,사모대출,운용사_블랙스톤,블랙스톤,ko,KR,"블랙스톤 브래드 마샬 헤드는 시장의 사모대출 우려가 과도하다고 평가하며, AI 불확실성 속에서도 대형 소프트웨어 기업들의 현금창출력은 오히려 강해졌다고 말했음. 21년간 2천억달러 투자한 블랙스톤의 사모대출 연간 순손실률은 0.1%에 불과했음을 강조했음.",body,,
news,naver_news,연합뉴스,"Apollo, Private Credit Market","사모대출 우려에 美운용사 ""펀드 가격정보 매일 제공하겠다""","아폴로 CEO ""펀드 100% 일일 가격산정 전환""…투명성 우려 해소 시도 이지헌 특파원 = 사모대출 시장을 향한 신용 위험성 경고 속에 미국의 대형 운용사인 아폴로 글로벌 매니지먼트(이하 아폴로)가 투명성 강화를 위해...",https://www.yna.co.kr/view/AKR20260507000700072?input=1195m,2026-05-07 00:20:00,사모대출,사모대출,"시장심리, 운용사_기타",아폴로,ko,KR,미국 운용사 아폴로가 사모대출 투명성 강화를 위해 펀드 가격 정보를 매일 제공하기로 했음. 이는 사모대출 시장의 신용 위험성 경고 속에 나온 조치임.,body,,
news,naver_news,매일경제,Private Credit Market,"美 금융권 ""사모대출 공포 과도 … SW업계도 이번에 옥석 가릴것""",작년부터 미국 금융시장 변동성의 주범으로 사모대출 시장의 위기론이 지목된 가운데 월가에선 과도한 공포가 부른 결과라며 낙관론을 주장했다. 제이미 다이먼 JP모건 최고경영자(CEO) 등이 '바퀴벌레'라며 사모대출에...,https://www.mk.co.kr/article/12037766,2026-05-06 17:53:00,사모대출,사모대출,시장심리,"공포, 위기",ko,KR,"월가에서는 사모대출 시장 공포가 과도하며, AI 발전으로 SW 산업 옥석 가리기가 기회가 될 것이라 봄.
경제 사이클에 따른 결과로, 공포 속에서 변별력과 기회가 생긴다고 분석함.",body,,
news,naver_news,이데일리,Private Credit Market,“사모신용 곧 붕괴?”…월가 공포론에 큰손들은 “지금이 기회”,‘월가 황제’로 불리는 제이미 다이먼 JP모건체이스 최고경영자(CEO)는 지난해 사모대출 시장 리스크를 두고 “바퀴벌레가 한 마리 나타났다면 실제로는 더 많을 것”이라고 경고한 바 있다. 하지만 사모신용 주요...,http://www.edaily.co.kr/news/newspath.asp?newsid=04946246645446296,2026-05-06 12:22:00,사모대출,사모신용,시장심리,공포,ko,KR,"월가 사모신용 시장 붕괴론과 달리, 전문가들은 AI 인프라 투자 확대에 따른 장기 자금 수요 증가로 보험·연금 자금의 역할이 커질 것으로 전망했음.
다만, 일부 LME 거래의 실패 가능성과 소프트웨어·유가 리스크에 대한 내부 경고도 존재했음.",body,,
news,naver_news,한국경제,Private Credit Market,[다산칼럼] '알 수 없는 위험' 사모대출의 경고,사모대출로 대규모 자금을 조달한 자동차 부품 업체 퍼스트브랜드그룹과 자동차 금융 기업 트라이컬러가 작년 9월 연이어 파산 신청을 했다. 트라이컬러 파산으로 1억7000만달러의 손실을 본 JP모간체이스의 제이미...,https://www.hankyung.com/article/2026050568831,2026-05-06 00:09:00,사모대출,사모대출,신용부실,손실,ko,KR,사모대출 시장 규모 급증과 소프트웨어 기업 부실로 위험이 커졌음. 한국 금융사 투자금도 수십조에 달해 금융당국의 리스크 관리 강화가 시급함.,body,,
news,naver_news,한국경제,Private Credit Market,"하워드 막스 ""사모대출 시장 위기? 옥석 가려질 것""",가장 빠른 성장을 보인 부문은 하위투자등급으로 평가되어 사모펀드로부터 투자를 받는 중견 규모의 포트폴리오사를 대상으로 한 사모대출인 ‘다이렉트 렌딩’이었습니다. (참고: ‘사모신용’과 ‘다이렉트 렌딩’...,https://www.hankyung.com/article/202604153032r,2026-05-05 18:52:00,사모대출,사모대출,시장심리,위기,ko,KR,"하워드 막스는 사모대출 시장 과열을 지적하며, AI 발전과 금리 인상 속 원칙을 지키는 방어적 투자의 중요성을 강조했음.
새로운 금융 상품의 인기가 거품으로 이어지는 역사가 반복되었으며, 사모대출 시장도 예외가 아님을 시사했음.",body,,
news,naver_news,서울경제,Private Credit Market,美 SEC 위원장 “사모대출 사기 혐의 조사중…시스템 위기는 아니야”,그는 다만 “현재로서는 시스템 위험으로 보지 않으며 지속적으로 모니터링하고 있다”고 했고 “사모 대출 시장이 존재하지 않으면 중소기업들이 신용대출을 받을 수 없을 것이고 미국의 경제는 지금과 비교할 수 없을...,https://www.sedaily.com/article/20040429?ref=naver,2026-05-05 17:55:00,사모대출,사모대출,시장심리,위기,ko,KR,SEC 위원장은 사모 신용 시장 사기 혐의를 조사 중이나 시스템 위험은 아니라고 말했음. 사모 대출은 중소기업 유동성 공급에 중요하다고 옹호했음.,body,,
news,naver_news,헤럴드경제,Private Credit Market,"“유니콘 사라졌다”…사모대출 환상 붕괴, 부실 리스크 ‘경고등’",밀컨서 사모대출 ‘부실 폭탄’ 우려 쏟아져 ‘황금알 거위’의 반격?…국내 영향은 제한적 제이미 다이먼 JP모건 최고경영자(CEO). 그는 사모대출 시장 부실을 ‘바퀴벌레’에 비유하며 “한 마리가 보이면 어딘가에 더...,https://biz.heraldcorp.com/article/10731086?ref=naver,2026-05-05 08:01:00,사모대출,사모대출,"시장심리, 신용부실",부실,ko,KR,"사모대출 시장에서 부실 리스크가 커지고 있어 '유니콘 환상'이 붕괴됐음.
국내 사모대출 시장 영향은 제한적이나, 글로벌 유동성 위축 시 자금 조달 악화 가능성은 있음.",body,,
news,naver_news,연합인포맥스,Private Credit Market,"금융위기 재연 우려…위기 빠진 사모신용펀드, 기업대출 증권화 시도","웨스트우드캐피탈의 댄 앞퍼트 공동창업자는 CNBC와의 인터뷰에서 ""이건 속담에 나온 것처럼 '돼지 귀를 비단 지갑으로 만들려는 시도""라며 ""2008년 금융위기 때와 같은 패턴으로, 레버리지가 덜 걸려있는 사모신용 대출의...",https://news.einfomax.co.kr/news/articleView.html?idxno=4413009,2026-05-04 11:24:00,사모대출,"사모신용, 사모신용펀드",시장심리,위기,ko,KR,"글로벌 사모신용펀드들이 유동성 확보를 위해 기업대출을 증권화하며 2008년 금융위기와 유사한 모습이 나타나고 있음.
부실 가능성 우려와 환매 압박 속 사모펀드들은 자산 매각과 구조화 상품 발행에 나서고 있음.",body,,
news,naver_news,이데일리,Private Credit Market,"[마켓엑세스] 사모대출 시장, '위기' 아닌 '주기' 관점에서 봐야",최근 사모대출 시장을 둘러싼 우려가 확산하고 있다. 공모·사모 시장 및 은행 대출로 자금을 조달한 기업들에서 개별적인 신용 위기 및 눈에 띄는 파산 사례가 몇 건 나타났기 때문이다. 일부는 사기나 담보의 부적절한...,http://www.edaily.co.kr/news/newspath.asp?newsid=01138166645445312,2026-05-03 08:02:00,사모대출,사모대출,시장심리,위기,ko,KR,"사모대출 시장의 현 상황은 구조적 위기가 아닌 신용 사이클 전개 과정의 자연스러운 흐름임. 비유동성 특성은 높은 수익률과 리스크 대응력을 위한 의도적 설계이며, SaaS 기업 등 리스크 요인도 선별적 접근으로 관리 가능함.",body,,
news,naver_news,아시아경제,Private Credit Market,"시타델 그리핀 ""사모신용 리스크는 유동성 불일치""","미국 헤지펀드 업계의 거물이자 시타델 최고경영자(CEO)인 켄 그리핀이 29일(현지시간) 고액 자산가들조차 사모신용(사모대출) 투자의 위험을 제대로 이해하지 못하고 있다며, 경기 침체 시 자금 회수에 어려움을 겪을...",https://view.asiae.co.kr/article/2026042922104803979,2026-04-29 22:10:00,사모대출,사모신용,유동성_환매,유동성,ko,KR,켄 그리핀 시타델 CEO는 개인 투자자가 사모신용의 유동성 불일치 위험을 간과해 경기 침체 시 자금 회수가 어려울 수 있다고 경고함. 일부 펀드의 환매 제한과 불완전 판매 의혹이 제기되는 상황임.,body,,
news,naver_news,매일경제,Private Credit Market,"다이먼 ""사모대출 신용위험 예상보다 훨씬 심각할 수도""","전쟁발 인플레 우려 지적하며 채권시장 위기 선제대응 주문 사모대출시장 붕괴를 경고해온 '월가의 황제' 제이미 다이먼 JP모건체이스 최고경영자(CEO·사진)가 28일(현지시간) ""사모대출 신용위험이 생각하는 것보다...",https://www.mk.co.kr/article/12031128,2026-04-29 17:48:00,사모대출,사모대출,시장심리,위기,ko,KR,제이미 다이먼 JP모건체이스 CEO는 1조 8000억 달러 규모의 미국 사모대출 시장 신용 위험이 예상보다 심각할 수 있다고 경고했음. 경기 침체 시 1000개 이상의 기업 생존이 어려우며 국가 부채와 인플레이션으로 인한 채권 시장 위기 가능성도 제기했음.,body,,
news,naver_news,매일경제,Private Credit Market,"“바퀴벌레들, 다 살아남진 못할 것”...사모대출 신용위기 경고한 ‘월가 황제’",다이먼 “신용위험 생각보다 심각” 1.8조달러 시장에 1000여개 난립 이란전쟁발 인플레도 리스크로 지적 “인플레 압력 방치하면 혼란 커질 것” 美 등 눈덩이 부채발 채권위기도 경고 사모대출 시장의 붕괴를 경고해온...,https://www.mk.co.kr/article/12030553,2026-04-29 10:55:00,사모대출,사모대출,시장심리,위기,ko,KR,제이미 다이먼 JP모건체이스 CEO가 1.8조 달러 규모의 미국 사모대출 시장 내 신용 위험을 경고했음. PIK 대출 증가 등 숨겨진 부실이 전통 금융권으로 전이되어 시스템 위기로 이어질 가능성이 있음.,body,,
news,naver_news,연합뉴스,"Blue Owl, Private Credit Market","환매 막힌 사모대출 투자자들, ""지분 사겠다"" 제안 거부","블루아울 펀드, 35% 할인가격 공매 참여 저조 운용사가 환매를 영구 중단해 사모대출 부실화 우려를 촉발했던 펀드의 투자자들이 할인된 가격에 지분을 인수하겠다는 외부의 제안을 거부했다. '런던 고래'로 불렸던...",https://www.yna.co.kr/view/AKR20260428065300009?input=1195m,2026-04-28 10:33:00,사모대출,사모대출,"시장심리, 신용부실, 운용사_블루아울, 유동성_환매","블루아울, 환매, 부실",ko,KR,"사바 캐피털이 블루아울 캐피털의 '블루아울 캐피털 코프Ⅱ' 지분을 순자산가치 대비 35% 할인해 매입하려 했으나, 청약 지분이 1% 미만에 그쳤음. 투자자들이 저가 현금화보다 지분 보유를 선호한 결과임.",body,,
